id,source,target,length,foot,car_forward,car_backward,bike_forward,bike_backward,wkt
67655518,8814618927,816553081,4.507594191232833,1,1,1,2,2,"LINESTRING(-77.0484180 -12.0210303, -77.0483766 -12.0210305)"
67655523,827236374,4554440013,75.73069690919674,1,1,1,2,2,"LINESTRING(-77.0503425 -12.0220576, -77.0497427 -12.0220799, -77.0496729 -12.0221434)"
67655523,4554440013,817316385,30.40489732992556,1,1,1,2,2,"LINESTRING(-77.0496729 -12.0221434, -77.0494684 -12.0223294)"
67655523,817316385,817316388,30.1391998129793,1,1,1,2,2,"LINESTRING(-77.0494684 -12.0223294, -77.0492577 -12.0225050)"
67655523,817316388,1427539039,87.59033370783538,1,1,1,2,2,"LINESTRING(-77.0492577 -12.0225050, -77.0486659 -12.0230380)"
67655523,1427539039,8237220904,72.061522444768,1,1,1,2,2,"LINESTRING(-77.0486659 -12.0230380, -77.0481777 -12.0234751)"
67655523,8237220904,8237220905,9.828415184622072,1,1,1,2,2,"LINESTRING(-77.0481777 -12.0234751, -77.0481111 -12.0235347)"
67655523,8237220905,816553256,43.47006564422234,1,1,1,2,2,"LINESTRING(-77.0481111 -12.0235347, -77.0479937 -12.0236398, -77.0479368 -12.0236710, -77.0478797 -12.0236864, -77.0478320 -12.0236894, -77.0477642 -12.0236870)"
67655537,817316388,3128469270,70.92068914962523,1,1,1,2,2,"LINESTRING(-77.0492577 -12.0225050, -77.0492060 -12.0224852, -77.0491569 -12.0224587, -77.0491207 -12.0224311, -77.0490912 -12.0224180, -77.0490617 -12.0224128, -77.0488472 -12.0224075, -77.0488163 -12.0224062, -77.0487908 -12.0223957, -77.0487788 -12.0223767, -77.0487694 -12.0223498, -77.0487539 -12.0222468)"
67657450,817139924,8099304276,4.779164042691658,1,0,0,5,5,"LINESTRING(-77.0493775 -12.0198932, -77.0493792 -12.0199361)"
67657450,8099304276,1427547150,60.46877552195306,1,0,0,5,5,"LINESTRING(-77.0493792 -12.0199361, -77.0494006 -12.0204789)"
67657450,1427547150,8099304273,54.32119866190207,1,0,0,5,5,"LINESTRING(-77.0494006 -12.0204789, -77.0494269 -12.0209662)"
67657450,8099304273,817325311,6.722135385816221,1,0,0,5,5,"LINESTRING(-77.0494269 -12.0209662, -77.0494302 -12.0210265)"
67657450,817325311,9791510384,53.009378156581434,1,0,0,5,5,"LINESTRING(-77.0494302 -12.0210265, -77.0494396 -12.0213483, -77.0494441 -12.0215025)"
67657450,9791510384,817316385,92.08756722108147,1,0,0,5,5,"LINESTRING(-77.0494441 -12.0215025, -77.0494684 -12.0223294)"
67657853,3128469285,9291573222,1.4841280096470055,1,1,1,2,2,"LINESTRING(-77.0499177 -12.0232050, -77.0499093 -12.0231945)"
67657853,9291573222,817316388,104.55425468431082,1,1,1,2,2,"LINESTRING(-77.0499093 -12.0231945, -77.0498582 -12.0231304, -77.0497752 -12.0230439, -77.0496420 -12.0229053, -77.0492577 -12.0225050)"
67665773,817405056,817405068,100.97965802450534,1,0,0,5,5,"LINESTRING(-77.0504873 -12.0171494, -77.0495599 -12.0171584)"
67665774,817405103,817405116,99.93047650889243,1,0,0,5,5,"LINESTRING(-77.0504851 -12.0174649, -77.0495673 -12.0174692)"
67665775,817405177,2493932590,34.66493456798569,1,0,0,5,5,"LINESTRING(-77.0503719 -12.0158807, -77.0503707 -12.0161921)"
67665775,2493932590,8099230142,16.198213007596113,1,0,0,5,5,"LINESTRING(-77.0503707 -12.0161921, -77.0503726 -12.0163376)"
67665775,8099230142,817405186,6.724222421542518,1,0,0,5,5,"LINESTRING(-77.0503726 -12.0163376, -77.0503734 -12.0163980)"
67665776,827242332,817798209,30.515012962387452,1,0,0,5,5,"LINESTRING(-77.0507321 -12.0150023, -77.0507357 -12.0152764)"
67665776,817798209,817798210,30.326226409188514,1,0,0,5,5,"LINESTRING(-77.0507357 -12.0152764, -77.0507396 -12.0155488)"
67665776,817798210,817405216,36.927029255537704,1,0,0,5,5,"LINESTRING(-77.0507396 -12.0155488, -77.0507436 -12.0158805)"
67665776,817405216,827248920,28.809613364309428,1,0,0,5,5,"LINESTRING(-77.0507436 -12.0158805, -77.0507448 -12.0161393)"
67665776,827248920,8099230143,21.78519592109669,1,0,0,5,5,"LINESTRING(-77.0507448 -12.0161393, -77.0507442 -12.0163350)"
67665776,8099230143,817798236,6.790458275368857,1,0,0,5,5,"LINESTRING(-77.0507442 -12.0163350, -77.0507441 -12.0163960)"
67665777,817405271,8098847797,13.759284955795662,1,0,0,5,5,"LINESTRING(-77.0503282 -12.0155529, -77.0503290 -12.0156765)"
67665777,8098847797,817405231,22.754082505984595,1,0,0,5,5,"LINESTRING(-77.0503290 -12.0156765, -77.0503304 -12.0158809)"
67665778,816553416,4455867725,3.374855109364135,1,0,0,5,5,"LINESTRING(-77.0508982 -12.0179483, -77.0508925 -12.0179185)"
67665778,4455867725,8099230141,47.88622271228183,1,0,0,5,5,"LINESTRING(-77.0508925 -12.0179185, -77.0508821 -12.0178636, -77.0505989 -12.0176118)"
67665778,8099230141,817405103,20.872040202959994,1,0,0,5,5,"LINESTRING(-77.0505989 -12.0176118, -77.0505280 -12.0175488, -77.0504851 -12.0174649)"
67665778,817405103,817405056,35.1219124361506,1,0,0,5,5,"LINESTRING(-77.0504851 -12.0174649, -77.0504873 -12.0171494)"
67665778,817405056,817405323,83.72624667409416,1,0,0,5,5,"LINESTRING(-77.0504873 -12.0171494, -77.0504613 -12.0163977)"
67720212,5467908634,9291573250,1.7320462169532806,1,0,0,5,5,"LINESTRING(-77.0518125 -12.0151926, -77.0517971 -12.0151887)"
67720212,9291573250,8098847793,102.28189354000042,1,0,0,5,5,"LINESTRING(-77.0517971 -12.0151887, -77.0517783 -12.0151840, -77.0516960 -12.0151723, -77.0516797 -12.0153197, -77.0515351 -12.0153140, -77.0515352 -12.0152769, -77.0510326 -12.0152780)"
67720212,8098847793,817798209,32.32698823427603,1,0,0,5,5,"LINESTRING(-77.0510326 -12.0152780, -77.0507357 -12.0152764)"
67720212,817798209,8099230147,58.657256683583626,1,0,0,5,5,"LINESTRING(-77.0507357 -12.0152764, -77.0501970 -12.0152706)"
67720212,8099230147,817798227,31.934530040340714,1,0,0,5,5,"LINESTRING(-77.0501970 -12.0152706, -77.0499037 -12.0152706)"
67720212,817798227,827248926,23.301298856354343,1,0,0,5,5,"LINESTRING(-77.0499037 -12.0152706, -77.0496897 -12.0152725)"
67720212,827248926,817798228,25.861035762961563,1,0,0,5,5,"LINESTRING(-77.0496897 -12.0152725, -77.0494522 -12.0152754)"
67720214,817802204,2493932589,23.59043324043899,1,0,0,5,5,"LINESTRING(-77.0499155 -12.0164040, -77.0499127 -12.0161921)"
67720214,2493932589,817798212,34.57567612194281,1,0,0,5,5,"LINESTRING(-77.0499127 -12.0161921, -77.0499122 -12.0158815)"
67720214,817798212,817798232,36.16558122406367,1,0,0,5,5,"LINESTRING(-77.0499122 -12.0158815, -77.0499047 -12.0155567)"
67720214,817798232,827197812,9.585170971832168,1,0,0,5,5,"LINESTRING(-77.0499047 -12.0155567, -77.0499037 -12.0154706)"
67720214,827197812,817798227,22.26376900423818,1,0,0,5,5,"LINESTRING(-77.0499037 -12.0154706, -77.0499037 -12.0152706)"
67801625,818613433,818613434,181.1015582647823,1,1,1,2,2,"LINESTRING(-77.0535903 -12.0237907, -77.0522117 -12.0228804)"
67801625,818613434,818613435,183.47288456027198,1,1,1,2,2,"LINESTRING(-77.0522117 -12.0228804, -77.0508348 -12.0219302)"
67801629,6129310492,818613440,12.179358924144037,1,1,1,2,2,"LINESTRING(-77.0532759 -12.0204592, -77.0531843 -12.0205220)"
67801629,818613440,818613441,53.31148823406325,1,1,1,2,2,"LINESTRING(-77.0531843 -12.0205220, -77.0531295 -12.0205583, -77.0530924 -12.0205829, -77.0527926 -12.0208091)"
67801629,818613441,4554440020,74.40772753506059,1,1,1,2,2,"LINESTRING(-77.0527926 -12.0208091, -77.0524257 -12.0210963, -77.0522727 -12.0212419)"
67801629,4554440020,9161353742,20.499242237316203,1,1,1,2,2,"LINESTRING(-77.0522727 -12.0212419, -77.0521441 -12.0213764)"
67801629,9161353742,818613444,43.48133267533359,1,1,1,2,2,"LINESTRING(-77.0521441 -12.0213764, -77.0519515 -12.0215780, -77.0518709 -12.0216613)"
67801629,818613444,818613445,37.725033254021504,1,1,1,2,2,"LINESTRING(-77.0518709 -12.0216613, -77.0516670 -12.0219353)"
67801630,818613446,818613449,209.19397283026746,1,1,1,2,2,"LINESTRING(-77.0534539 -12.0209014, -77.0534155 -12.0209324, -77.0530723 -12.0212093, -77.0527585 -12.0214598, -77.0525345 -12.0216618, -77.0523709 -12.0218533, -77.0521308 -12.0221432, -77.0520846 -12.0222075)"
67801631,818613455,818613436,183.62189000026098,1,1,1,2,2,"LINESTRING(-77.0538867 -12.0234038, -77.0532396 -12.0229671, -77.0524893 -12.0224804)"
67801631,818613436,818613449,53.52001755538794,1,1,1,2,2,"LINESTRING(-77.0524893 -12.0224804, -77.0520846 -12.0222075)"
67801631,818613449,818613445,54.6389428368276,1,1,1,2,2,"LINESTRING(-77.0520846 -12.0222075, -77.0516670 -12.0219353)"
67801631,818613445,818613450,52.629525866946445,1,1,1,2,2,"LINESTRING(-77.0516670 -12.0219353, -77.0512846 -12.0216461)"
67801631,818613450,818613451,45.51345528027891,1,1,1,2,2,"LINESTRING(-77.0512846 -12.0216461, -77.0510505 -12.0214920, -77.0509949 -12.0214598, -77.0509257 -12.0214433)"
67801632,818613452,3128682677,50.64779474601468,1,2,2,2,2,"LINESTRING(-77.0537496 -12.0212872, -77.0534024 -12.0215900)"
67801632,3128682677,818613436,141.18309401673602,1,2,2,2,2,"LINESTRING(-77.0534024 -12.0215900, -77.0529811 -12.0219294, -77.0528510 -12.0220370, -77.0527571 -12.0221380, -77.0526391 -12.0222796, -77.0525640 -12.0223767, -77.0524893 -12.0224804)"
67801632,818613436,818613434,53.81643586909008,1,2,2,2,2,"LINESTRING(-77.0524893 -12.0224804, -77.0522117 -12.0228804)"
67801632,818613434,818613437,53.84398847827256,1,2,2,2,2,"LINESTRING(-77.0522117 -12.0228804, -77.0519376 -12.0232830)"
67801634,818613450,818613457,142.18146119359074,1,1,1,2,2,"LINESTRING(-77.0512846 -12.0216461, -77.0513839 -12.0215162, -77.0514107 -12.0214769, -77.0514375 -12.0214021, -77.0516360 -12.0204328)"
67801634,818613457,818613458,167.33892230454927,1,1,1,2,2,"LINESTRING(-77.0516360 -12.0204328, -77.0518908 -12.0191342, -77.0519136 -12.0190594, -77.0519377 -12.0190096, -77.0519672 -12.0189715)"
67801635,818613459,818613457,56.10900229822961,1,0,0,5,5,"LINESTRING(-77.0511307 -12.0203338, -77.0516360 -12.0204328)"
67801635,818613457,818613460,52.899150540797685,1,0,0,5,5,"LINESTRING(-77.0516360 -12.0204328, -77.0521148 -12.0205135)"
67801637,818613441,4464132146,86.85685581697936,1,1,1,2,2,"LINESTRING(-77.0527926 -12.0208091, -77.0526967 -12.0206100, -77.0526415 -12.0204383, -77.0525926 -12.0202229, -77.0525580 -12.0200670)"
67801637,4464132146,5761989291,29.226319755108634,1,1,1,2,2,"LINESTRING(-77.0525580 -12.0200670, -77.0525391 -12.0199341, -77.0525168 -12.0198076)"
